date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:15	1456/1456	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Mar%202022%2017:56:22%20GMT	https://www.omnigeometry.com/wp-content/plugins/optimizeMember/images/ajax-loader.gif	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/optimizeMember/images/ajax-loader.gif	(from https://www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o.php?ws_plugin__optimizemember_js_w_globals=1&qcABC=1&ver=1.2.12-1.2.12-2616112252)
23:08:16	0/0	---M--	200	added ('OK')	text/plain	date:Sun,%2003%20Jul%202022%2003:08:04%20GMT	https://www.omnigeometry.com/?optimizemember_paypal_notify=1	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/indexdd2a.html	(from https://www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o.php?ws_plugin__optimizemember_js_w_globals=1&qcABC=1&ver=1.2.12-1.2.12-2616112252)
23:08:16	2628/2628	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:04%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/3410	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/3410.json	(from https://www.omnigeometry.com/new-members-area/)
23:08:16	2516/2516	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:05%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fnew-members-area%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedeab4.json	(from https://www.omnigeometry.com/new-members-area/)
23:08:16	4295/4295	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:08:05%20GMT	https://www.omnigeometry.com/?optimizemember_paypal_return=1	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index1ecd.html	(from https://www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o.php?ws_plugin__optimizemember_js_w_globals=1&qcABC=1&ver=1.2.12-1.2.12-2616112252)
23:08:16	777/777	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/new-members-area/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/new-members-area/feed/index.html	(from https://www.omnigeometry.com/new-members-area/)
23:08:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:05%20GMT	https://www.omnigeometry.com/?p=3410	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index12fa.html	(from https://www.omnigeometry.com/new-members-area/)
23:08:17	2610/2610	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:05%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fnew-members-area%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed889d	(from https://www.omnigeometry.com/new-members-area/)
23:08:17	28689/28689	---M--	200	added ('OK')	text/css	date:Fri,%2001%20Jul%202022%2013:41:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122.css?ver=e30a6175ac29e1b60c6821044370fc31	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122fdb3.css	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:18	802/802	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/version-1-3-10a/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-10a/feed/index.html	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:18	14126/14126	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:06%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/3122	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/3122.json	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:18	2571/2571	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:07%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-10a%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embede524.json	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:19	321171/321171	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/DiamondPressure_1600x-1.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/DiamondPressure_1600x-1.jpg	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:19	253/253	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jul%202022%2013:41:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122.svg?ver=1643735023	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122b1d5.svg	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:19	11284/11284	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Jul%202022%2013:41:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122.nodelay.js?ver=e30a6175ac29e1b60c6821044370fc31	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122.nodelayfdb3.js	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:19	275/275	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Jul%202022%2013:41:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122.js?ver=e30a6175ac29e1b60c6821044370fc31	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3122fdb3.js	(from https://www.omnigeometry.com/version-1-3-10a/)
23:08:20	36460/36460	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/screenshot_1_3_10_triskele_750x.webp	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/screenshot_1_3_10_triskele_750x.webp	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:20	71001/71001	---M--	200	added ('OK')	text/css	date:Fri,%2001%20Jul%202022%2000:01:59%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3007.css?ver=885ab0039bdb3b26facef7da261475e8	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-300748a7.css	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:21	850/850	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/version-1-3-10/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-10/feed/index.html	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:21	125101/125101	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:09%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/3007	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/3007.json	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:21	2719/2719	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:10%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-10%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedf7d1-2.json	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:10%20GMT	https://www.omnigeometry.com/?p=3007	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index739b.html	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:22	2816/2816	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:10%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-10%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed4a25	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:22	600/600	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jul%202022%2000:01:59%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3007.svg?ver=1642159089	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3007c4a0.svg	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:22	360753/360753	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/screenshot_1_3_10_triskele_750x.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/screenshot_1_3_10_triskele_750x.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:22	1734667/1734667	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/screenshot_1_3_10_triskele_fullsize.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/screenshot_1_3_10_triskele_fullsize.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:22	89337/89337	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-15.00.11.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-15.00.11.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:23	20489/20489	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-15.04.08.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-15.04.08.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:23	404858/404858	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/TriskeleTraces_stamped_750x.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/TriskeleTraces_stamped_750x.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:23	221927/221927	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/TriskeleTraces_detail_750x.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/TriskeleTraces_detail_750x.jpg	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:23	20680/20680	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-16.30.28.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-16.30.28.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:24	3133492/3133492	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/TriskeleTraces_stamped_1800x.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/TriskeleTraces_stamped_1800x.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:24	67178/67178	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-16.38.53.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-16.38.53.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:24	30676/30676	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-16.51.55.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-12-29-at-16.51.55.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:24	45627/45627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/StepWavesBlue04.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/StepWavesBlue04.jpg	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:25	596971/596971	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/BlackLotus_750x.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/BlackLotus_750x.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:25	7692/7692	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/04/PersonalSiteLogo-3.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/04/PersonalSiteLogo-3.png	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:25	11284/11284	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Jul%202022%2000:01:59%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3007.nodelay.js?ver=885ab0039bdb3b26facef7da261475e8	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3007.nodelay48a7.js	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:25	3544/3544	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Jul%202022%2000:01:59%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-3007.js?ver=885ab0039bdb3b26facef7da261475e8	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-300748a7.js	(from https://www.omnigeometry.com/version-1-3-10/)
23:08:26	56534/56534	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-08-17-at-10.31.59-1024x576.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/Screenshot-2021-08-17-at-10.31.59-1024x576.png	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:26	57933/57933	---M--	200	added ('OK')	text/css	date:Fri,%2001%20Jul%202022%2006:09:45%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2712.css?ver=0b75d30aa186dd5b70d266db636bbc88	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2712488a.css	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:27	93249/93249	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:15%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/2712	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/2712.json	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:27	798/798	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/version-1-3-9/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-9/feed/index.html	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:27	2558/2558	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:16%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-9%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed03d3.json	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:16%20GMT	https://www.omnigeometry.com/?p=2712	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index607f.html	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:28	2655/2655	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:16%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-9%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed4f46	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:28	600/600	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Jul%202022%2006:09:45%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2712.svg?ver=1630162786	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-27126976.svg	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:28	309572/309572	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/07/StarSymbolOrbs.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/07/StarSymbolOrbs.jpg	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:28	15071/15071	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/07/FeatureDrawImagesAtPoints.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/07/FeatureDrawImagesAtPoints.png	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:28	25893/25893	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/07/ExportAsSvg-1.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/07/ExportAsSvg-1.png	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:29	37517/37517	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/07/trace_bg.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/07/trace_bg.jpg	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:29	46743/46743	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:30%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/07/RecursionConfirm.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/07/RecursionConfirm.png	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:29	65018/65018	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2021/08/IcosaDesign4.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2021/08/IcosaDesign4.jpg	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:29	11284/11284	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Jul%202022%2006:09:45%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2712.nodelay.js?ver=0b75d30aa186dd5b70d266db636bbc88	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2712.nodelay488a.js	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:29	3544/3544	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Jul%202022%2006:09:45%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2712.js?ver=0b75d30aa186dd5b70d266db636bbc88	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2712488a.js	(from https://www.omnigeometry.com/version-1-3-9/)
23:08:30	8832/8832	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:19%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/2281	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/2281.json	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:30	805/805	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/version-1-3-8/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-8/feed/index.html	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:30	2598/2598	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:19%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-8%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed1569.json	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:19%20GMT	https://www.omnigeometry.com/?p=2281	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/indexc046.html	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:31	2695/2695	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:19%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-8%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedea86	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:31	162189/162189	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-09-at-18.58.42.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-09-at-18.58.42.jpg	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:31	2828/2828	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-06-at-13.53.01-1.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-06-at-13.53.01-1.png	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:31	13568/13568	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/11/FlowerScaler02_twoway-300x297-1.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/11/FlowerScaler02_twoway-300x297-1.jpg	(from https://www.omnigeometry.com/version-1-3-8/)
23:08:32	5675/5675	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:27%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/10/Screenshot-2020-10-21-at-18.24.57.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/10/Screenshot-2020-10-21-at-18.24.57.png	(from https://www.omnigeometry.com/version-1-3-8/)
